Time,RT,kW_Tot,kW_RT,CH Load,CH1,CH2,CH3,CH4,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT
2024-08-01 00:00:00,160.15,180.0,1.1295,34.016666666666666,1.0,0.0,0.0,0.0,115.48333333333333,19.0,0.0,27.116666666666664,18.383333333333333,1207.4666666666667,3.1833333333333336,45.050000000000004,48.23333333333333,3.1,83.23333333333333,80.13333333333334,72.7,-7.433333333333334,45.0,0.0,45.0,47.0,64.13333333333333,10.549999999999999,15.066666666666668,10.216666666666667
2024-08-01 01:00:00,145.35,183.03333333333333,1.2608333333333333,34.81666666666666,1.0,0.0,0.0,0.0,118.39999999999999,18.983333333333334,0.0,27.233333333333334,18.45,1209.6833333333332,2.8833333333333333,45.1,47.98333333333334,2.9166666666666665,82.3,79.38333333333334,72.7,-6.683333333333334,45.0,0.0,45.0,47.0,64.66666666666667,10.366666666666667,14.9,10.083333333333334
2024-08-01 02:00:00,153.16666666666666,185.76666666666665,1.2208333333333334,35.68333333333333,1.0,0.0,0.0,0.0,121.25,18.966666666666665,0.0,27.183333333333334,18.416666666666668,1205.55,3.0500000000000003,44.98333333333333,48.03333333333333,2.9333333333333336,82.01666666666667,79.08333333333333,72.7,-6.383333333333333,45.0,0.0,45.0,47.0,65.26666666666667,10.233333333333333,14.6,9.9
2024-08-01 03:00:00,136.25,183.45000000000002,1.3508333333333333,35.03333333333333,1.0,0.0,0.0,0.0,118.93333333333334,19.0,0.0,27.150000000000002,18.383333333333333,1204.0333333333333,2.716666666666667,45.03333333333333,47.75,2.8333333333333335,81.56666666666666,78.73333333333333,72.7,-6.033333333333334,45.0,0.0,45.0,47.0,64.83333333333333,10.333333333333334,14.799999999999999,10.033333333333333
2024-08-01 04:00:00,148.33333333333334,186.79999999999998,1.2616666666666667,35.93333333333333,1.0,0.0,0.0,0.0,122.21666666666665,19.01666666666667,0.0,27.183333333333334,18.416666666666668,1206.7666666666667,2.9499999999999997,45.01666666666667,47.96666666666667,3.033333333333333,81.58333333333333,78.55,72.7,-5.8500000000000005,45.0,0.0,45.0,47.0,65.41666666666667,10.166666666666666,14.549999999999999,9.85
2024-08-01 05:00:00,176.33333333333334,208.41666666666666,1.1961666666666666,41.800000000000004,1.0,0.0,0.0,0.0,142.06666666666666,20.633333333333333,0.0,27.316666666666666,18.383333333333333,1273.6000000000001,3.3166666666666664,45.083333333333336,48.4,3.5500000000000003,82.43333333333334,78.88333333333333,72.7,-6.183333333333334,45.833333333333336,0.0,45.0,47.0,67.85000000000001,10.0,13.233333333333334,8.933333333333334
2024-08-01 06:00:00,235.5,207.21666666666667,0.8818333333333334,41.43333333333333,1.0,0.0,0.0,0.0,140.61666666666667,21.05,0.0,27.233333333333334,18.349999999999998,1299.1833333333334,4.3500000000000005,44.949999999999996,49.300000000000004,4.45,83.88333333333334,79.43333333333332,72.7,-6.733333333333333,46.0,0.0,45.0,47.0,67.81666666666666,10.166666666666666,13.166666666666666,8.85
2024-08-01 07:00:00,251.1,226.95000000000002,0.9045,46.23333333333333,1.0,0.0,0.0,0.0,157.41666666666666,22.333333333333332,0.0,28.849999999999998,18.383333333333333,1339.1333333333334,4.5,45.15,49.65,4.666666666666667,84.61666666666666,79.95,72.7,-7.25,46.833333333333336,0.0,45.833333333333336,47.0,69.35000000000001,9.866666666666667,12.716666666666667,8.083333333333334
2024-08-01 08:00:00,291.76666666666665,273.01666666666665,0.9381666666666666,58.9,1.0,0.0,0.0,0.0,199.8166666666667,22.516666666666666,0.0,31.066666666666666,19.55,1355.2666666666667,5.166666666666667,44.88333333333333,50.050000000000004,5.366666666666667,87.38333333333333,82.01666666666667,72.7,-9.316666666666666,47.0,0.0,46.833333333333336,47.833333333333336,73.11666666666666,8.316666666666666,11.416666666666666,7.183333333333334
2024-08-01 09:00:00,297.8333333333333,278.98333333333335,0.9406666666666667,59.35,1.0,0.0,0.0,0.0,201.4,23.866666666666664,0.0,33.083333333333336,20.650000000000002,1378.3500000000001,5.183333333333334,45.083333333333336,50.26666666666667,5.516666666666667,87.43333333333334,81.91666666666667,72.7,-9.216666666666667,47.833333333333336,0.0,47.833333333333336,48.833333333333336,72.11666666666667,8.566666666666666,11.866666666666667,7.3999999999999995
2024-08-01 10:00:00,352.43333333333334,307.23333333333335,0.8734999999999999,67.35000000000001,1.0,0.0,0.0,0.0,228.83333333333334,24.083333333333332,0.0,33.46666666666667,20.883333333333333,1382.9333333333334,6.116666666666667,45.166666666666664,51.28333333333333,6.233333333333333,89.14999999999999,82.91666666666667,72.7,-10.216666666666667,48.0,0.0,48.0,49.0,74.43333333333334,7.8500000000000005,10.916666666666666,6.783333333333334
2024-08-01 11:00:00,358.73333333333335,304.95,0.8508333333333334,65.95,1.0,0.0,0.0,0.0,223.76666666666665,24.066666666666666,0.0,35.28333333333333,21.849999999999998,1388.5833333333333,6.2,45.06666666666666,51.26666666666667,6.033333333333334,89.60000000000001,83.56666666666666,72.7,-10.866666666666667,48.0,0.0,48.833333333333336,49.833333333333336,73.33333333333333,7.916666666666667,11.6,7.166666666666667
2024-08-01 12:00:00,366.23333333333335,308.3,0.8428333333333334,66.73333333333333,1.0,0.0,0.0,0.0,226.4333333333333,24.116666666666664,0.0,35.65,22.03333333333333,1387.8500000000001,6.333333333333333,45.23333333333333,51.56666666666666,5.983333333333333,90.13333333333333,84.14999999999999,72.7,-11.450000000000001,48.0,0.0,49.0,50.0,73.39999999999999,7.833333333333333,11.583333333333334,7.183333333333334
2024-08-01 13:00:00,376.68333333333334,312.96666666666664,0.832,68.10000000000001,1.0,0.0,0.0,0.0,231.36666666666667,24.099999999999998,0.0,35.550000000000004,21.933333333333334,1387.2833333333335,6.516666666666667,45.23333333333333,51.75,6.133333333333333,90.51666666666667,84.38333333333334,72.7,-11.683333333333332,48.0,0.0,49.0,50.0,73.86666666666666,7.733333333333333,11.366666666666667,7.033333333333334
2024-08-01 14:00:00,368.55,314.03333333333336,0.8516666666666667,68.5,1.0,0.0,0.0,0.0,232.38333333333333,24.083333333333332,0.0,35.550000000000004,21.983333333333334,1382.2,6.3999999999999995,45.21666666666667,51.61666666666667,6.233333333333333,90.78333333333335,84.55,72.7,-11.85,48.0,0.0,49.0,50.0,73.93333333333334,7.683333333333334,11.366666666666667,7.016666666666667
2024-08-01 15:00:00,359.01666666666665,302.75,0.8438333333333333,65.2,1.0,0.0,0.0,0.0,221.25,24.03333333333333,0.0,35.53333333333333,21.96666666666667,1385.9833333333333,6.216666666666666,45.083333333333336,51.300000000000004,6.183333333333334,90.14999999999999,83.96666666666667,72.7,-11.266666666666666,48.0,0.0,49.0,50.0,73.05,7.933333333333334,11.75,7.266666666666667
2024-08-01 16:00:00,326.05,301.1166666666667,0.9236666666666666,64.64999999999999,1.0,0.0,0.0,0.0,219.35,24.166666666666668,0.0,35.666666666666664,21.933333333333334,1393.2666666666667,5.616666666666667,45.166666666666664,50.78333333333333,5.8999999999999995,90.13333333333333,84.23333333333333,72.7,-11.533333333333333,48.0,0.0,49.0,50.0,72.8,8.049999999999999,11.866666666666667,7.300000000000001
2024-08-01 17:00:00,343.7166666666667,307.1166666666666,0.8943333333333333,66.35000000000001,1.0,0.0,0.0,0.0,225.48333333333335,24.133333333333336,0.0,35.583333333333336,21.983333333333334,1394.2333333333333,5.916666666666667,45.13333333333333,51.050000000000004,6.2,89.81666666666666,83.61666666666666,72.7,-10.916666666666666,48.0,0.0,49.0,50.0,73.36666666666667,7.883333333333333,11.6,7.1499999999999995
2024-08-01 18:00:00,339.45,297.1166666666667,0.8753333333333333,63.48333333333333,1.0,0.0,0.0,0.0,215.38333333333333,24.133333333333336,0.0,35.68333333333333,21.95,1388.6000000000001,5.866666666666667,45.0,50.86666666666667,6.0,89.43333333333334,83.43333333333334,72.7,-10.733333333333334,48.0,0.0,49.0,50.0,72.48333333333333,8.116666666666667,12.016666666666666,7.383333333333333
2024-08-01 19:00:00,276.8,263.1333333333333,0.9521666666666667,54.61666666666667,1.0,0.0,0.0,0.0,185.29999999999998,22.71666666666667,0.0,34.06666666666667,21.033333333333335,1345.6333333333334,4.933333333333334,45.0,49.93333333333334,5.2,87.45,82.25,72.7,-9.549999999999999,47.166666666666664,0.0,48.166666666666664,49.166666666666664,70.28333333333333,8.666666666666666,13.0,8.049999999999999
2024-08-01 20:00:00,207.38333333333333,220.5,0.8351666666666667,43.03333333333333,0.8333333333333334,0.0,0.0,0.0,146.4,22.433333333333334,0.0,31.816666666666666,19.849999999999998,1116.0333333333333,4.416666666666667,44.949999999999996,49.36666666666667,4.833333333333333,86.03333333333335,81.2,72.7,-8.5,47.0,0.0,47.166666666666664,48.166666666666664,58.68333333333334,12.366666666666667,17.816666666666666,11.083333333333334
2024-08-01 21:00:00,234.98333333333335,227.54999999999998,0.9658333333333333,46.449999999999996,1.0,0.0,0.0,0.0,157.6833333333333,21.233333333333334,0.0,29.833333333333332,18.75,1301.1166666666666,4.333333333333333,44.88333333333333,49.21666666666667,4.583333333333333,84.88333333333334,80.3,72.7,-7.6000000000000005,46.166666666666664,0.0,46.166666666666664,47.166666666666664,69.0,9.416666666666666,13.233333333333334,8.333333333333334
2024-08-01 22:00:00,222.6833333333333,198.5,0.8926666666666666,38.46666666666667,1.0,0.0,0.0,0.0,130.53333333333333,19.883333333333333,0.0,29.46666666666667,18.583333333333332,1276.8,4.183333333333334,44.583333333333336,48.76666666666667,4.116666666666666,83.46666666666665,79.35,72.7,-6.6499999999999995,45.166666666666664,0.0,46.0,47.0,65.7,10.016666666666667,14.9,9.4
2024-08-01 23:00:00,195.91666666666666,208.63333333333333,1.0953333333333333,41.9,1.0,0.0,0.0,0.0,142.54999999999998,19.650000000000002,0.0,27.816666666666666,18.616666666666667,1269.6333333333332,3.6999999999999997,44.68333333333334,48.38333333333333,3.8166666666666664,82.66666666666667,78.85000000000001,72.7,-6.1499999999999995,45.0,0.0,45.166666666666664,47.0,67.85000000000001,9.566666666666666,13.516666666666666,9.049999999999999
